"bookmark_count","conversation_id_str","created_at","display_name","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","like_count","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","views_count"
"1","1988123882646393137","Tue Nov 11 05:57:25 +0000 2025",,"54","𝗗𝗘𝗠𝗜 𝗖𝗨𝗔𝗡 𝗜𝗡𝗦𝗧𝗔𝗡 Kejari Kutim menetapkan J Kaur Keuangan Desa Bumi Etam Kutai Timur sebagai tersangka korupsi APBDes 2024 Dana publik yg seharusnya utk pembangunan desa malah dibakar di aplikasi pengganda uang Mau cepat kaya ujungnya malah cepat masuk bui https://t.co/uQtY7awH62","1988123882646393137","https://pbs.twimg.com/ext_tw_video_thumb/1988123855848906753/pu/img/9v_j0qLmslgHBfiM.jpg","","in","54","","0","31","43","https://x.com/undefined/status/1988123882646393137","1104398813844758528",,"11191"
"0","1987887379223552266","Mon Nov 10 14:17:39 +0000 2025",,"2","udh cocok blm jd mentri keuangan https://t.co/TOOKXQ9V8F","1987887379223552266","https://pbs.twimg.com/media/G5ZlB0KbMAANCZU.jpg","","in","2","","0","1","0","https://x.com/undefined/status/1987887379223552266","1827557548230373376",,"92"
"0","1988053555656397082","Tue Nov 11 01:17:58 +0000 2025",,"6","Pengamat Muslim Arbi Sebut KPK Harus Segera Tetapkan Proyek Whoosh https://t.co/90lEgVNQQN lewat @Keuangan News https://t.co/bWZMe65qfK","1988053555656397082","https://pbs.twimg.com/media/G5b8LHEbUAATgw9.jpg","","in","6","","1","0","5","https://x.com/undefined/status/1988053555656397082","1226436091617505281",,"319"
"116","1987455863205101760","Sun Nov 09 09:42:57 +0000 2025",,"411","Kerja di SCBD keliatannya fancy banget. Kantor tinggi coffee break di Senopati lunch di Setiabudi. Coba hari Minggu ini kita simulasi keuangan warga SCBD dengan penghasilan 8 juta/bulan yes~ - Kos sekitar Sudirman/Setiabudi: 2 4 juta - Makan &amp; ngopi di sekitar kantor: 1 8 juta","1987455863205101760","","","in","411","","10","25","31","https://x.com/undefined/status/1987455863205101760","1590845630037229569",,"41659"
"0","1988054014173573493","Tue Nov 11 01:19:47 +0000 2025",,"2","Reformasi Polri Memulai Langkah Besar Yang Terkunci Agar Memperkuat Akuntabilitas Serta Pemulihkan Kepercayaan Publik https://t.co/Y0t93HDqRx lewat @Keuangan News https://t.co/nV1pkn5lWD","1988054014173573493","https://pbs.twimg.com/media/G5b8lzDbcAEAD60.jpg","","in","2","","0","0","2","https://x.com/undefined/status/1988054014173573493","1226436091617505281",,"244"
"0","1985291705210360177","Mon Nov 03 10:23:22 +0000 2025",,"14","Assalamu'alaikum Sahabat Syariah! Gaji Cepat Hilang? Hati-Hati Jangan Sampai Anda Terjebak di Sini! Merasa baru gajian tapi uangnya sudah tak berbekas? Itu tandanya Anda mungkin terjebak dalam salah satu dari 5 jebakan keuangan diatas. Yuk kita perbaiki sama-sama demi https://t.co/gkvenL2Osr","1985291705210360177","https://pbs.twimg.com/media/G40sRr9bkAArQrY.jpg","","in","14","","0","5","7","https://x.com/undefined/status/1985291705210360177","141500996",,"1028"
"0","1986276505186672650","Thu Nov 06 03:36:36 +0000 2025",,"9","PEMBUATAN LAPORAN KEUANGAN 2 TAHUN + LAPOR SPT TAHUNAN BADAN USAHA 2 TAHUN https://t.co/pdHIXaq0ZG","1986276505186672650","https://pbs.twimg.com/media/G5Cr8_0acAAgmHT.jpg","","in","9","","2","0","6","https://x.com/undefined/status/1986276505186672650","826900245531357184",,"1629"
"0","1984791227192263010","Sun Nov 02 01:14:38 +0000 2025",,"3","Pertemuan Tahunan Perbankan Syariah 2025 Sobat OJK Pertemuan Tahunan Perbankan Syariah 2025 kembali digelar sebagai forum strategis penguatan industri keuangan syariah di Indonesia. Dengan tema Aktualisasi Penguatan Perbankan Syariah dalam Mendukung Ekosistem Halal https://t.co/ARzUDLWXUH","1984791227192263010","https://pbs.twimg.com/media/G4tlGRbbQAEEe3f.jpg","","in","3","","0","1","1","https://x.com/undefined/status/1984791227192263010","1869673304",,"705"
"34","1986537028935377063","Thu Nov 06 20:51:50 +0000 2025",,"113","Teruntuk saya: - Tidak ada yang akan datang untuk membantu bahkan menyelamatkanmu. - Berhenti membeli hal-hal bodoh hanya untuk mengesankan orang yang bahkan sedang kesulitan keuangan. - Latih tubuhmu dengan berolahraga. - Bacalah buku. - Disiplin selalu mengalahkan","1986537028935377063","","","in","113","","0","4","17","https://x.com/undefined/status/1986537028935377063","187437530",,"3331"
"0","1984228930681970823","Fri Oct 31 12:00:16 +0000 2025",,"16","Generasi muda punya peran penting dalam membentuk masa depan yang mandiri secara finansial. Dengan memahami dasar-dasar literasi finansial setiap keputusan keuangan bisa jadi lebih bijak dan terarah. Mulai dari hal sederhana mengenal cara mengatur pengeluaran menabung hingga https://t.co/Ixewx7NPzh","1984228930681970823","https://pbs.twimg.com/media/G4llsYlaEAEyBhr.jpg","","in","16","","0","0","5","https://x.com/undefined/status/1984228930681970823","1850568085",,"233"
"0","1988054074194096249","Tue Nov 11 01:20:02 +0000 2025",,"3","Pentingnya Peningkatan Literasi Keuangan Pekerja Migran Indonesia Peluncuran Buku Saku Literasi Keuangan https://t.co/g2Io0MM7Y9 lewat @Keuangan News https://t.co/Dk6ZdLc2xv","1988054074194096249","https://pbs.twimg.com/media/G5b8pO9bcAAo9PB.jpg","","in","3","","0","0","0","https://x.com/undefined/status/1988054074194096249","1226436091617505281",,"207"
"0","1985307718937452869","Mon Nov 03 11:27:00 +0000 2025",,"13","Dalam Sesi tanya jawab Sarasehan 100 Ekonom di Menara Bank Mega Jakarta Selasa (28/10/2025) yang dihadiri Menteri Keuangan RI Purbaya Yudhi Sadewa Rangga Cipta dari Mandiri Sekuritas bertanya tentang risiko pajak mengurangi disposable income yang bertentangan dengan counter","1985307718937452869","","","in","13","","1","1","11","https://x.com/undefined/status/1985307718937452869","883981485652402176",,"245"
"142","1984261413343268929","Fri Oct 31 14:09:21 +0000 2025",,"287","Kog bisa sebuah perusahaan Laba (Net Income) nya tinggi tapi saldo Kas di bank-nya tipis!? Gimana sih cara bangun Financial Model kog Neraca nya nggak balance terus! Laporan Laba Rugi Posisi Keuangan (Neraca) dan Arus Kas bukanlah tiga laporan berdiri sendiri-sendiri! https://t.co/z7kUrrgBSM","1984261413343268929","https://pbs.twimg.com/media/G4mC0xsXUAExqSf.jpg","","in","287","","3","1","54","https://x.com/undefined/status/1984261413343268929","134421856",,"17272"
"0","1988148362911379867","Tue Nov 11 07:34:42 +0000 2025",,"0","Menteri Keuangan Purbaya Yudhi Sadewa menyiapkan kerangka regulasi terkait redenominasi. ⁣ Lalu apa kata BI dan apa itu redenominasi? Simak penjelasannya! ️⁣ ⁣ #Rupiah #BI #Redenominasi #Uang #BankIndonesia #PurbayaYudhiSadewa #Menkeu https://t.co/Tf2UiBlj3T","1988148362911379867","https://pbs.twimg.com/media/G5dSHRbbcAYvS4R.jpg","","in","0","","0","1","0","https://x.com/undefined/status/1988148362911379867","135795460",,"118"
"21","1986769803613450535","Fri Nov 07 12:16:48 +0000 2025",,"52","dari banyaknya niche seperti AI Kesehatan ecommerce dan SaAS aku prefer mendalami di sektor Finance Stocks &amp; Web3 karena disaat yang bersamaan gak hanya dapet salary Tapi bisa dapet ilmu buat belajar management keuangan relasi di bidang stocks &amp; web3 baca laporan keuangan ","1986769803613450535","","","in","52","","0","1","3","https://x.com/undefined/status/1986769803613450535","1803099962529787904",,"937"
"0","1987196093449535822","Sat Nov 08 16:30:43 +0000 2025",,"19","calon mentri keuangan https://t.co/B55dFFqJcy","1987196093449535822","https://pbs.twimg.com/media/G5PwT9qaAAAwPgv.jpg","","in","19","","0","4","0","https://x.com/undefined/status/1987196093449535822","1406622890892558339",,"870"
"0","1984408235294801933","Fri Oct 31 23:52:46 +0000 2025",,"4","Dari luar terlihat tertawa orang2 bergantung kpd dia pekerjaan urusan rumah keuangan fisik terlihat tenang terlihat mampu memecahkan segala masalah tapi siapa sangka dia memendam banyak hal pikirannya berisik memendam sendiri itulah anak pertama..","1984408235294801933","","","in","4","","0","2","3","https://x.com/undefined/status/1984408235294801933","1969411119459811329",,"300"
"8","1984532033360797847","Sat Nov 01 08:04:42 +0000 2025",,"38","Sebuah potongan video tentang Menteri Keuangan Purbaya Yudhi Sadewa belakangan ramai diperbincangkan publik. Dalam video yang diunggah oleh seseorang yang disebut-sebut sebagai ajudannya itu Purbaya tampak tenang duduk di kursi belakang mobil sambil membaca ayat-ayat Al-Qur an https://t.co/yaqk3gPLrQ","1984532033360797847","https://pbs.twimg.com/amplify_video_thumb/1984531335286046720/img/I4_Quj8KMXt7Kp4v.jpg","","in","38","","3","3","8","https://x.com/undefined/status/1984532033360797847","58880688",,"6825"
"18","1987694563910406495","Mon Nov 10 01:31:28 +0000 2025",,"69","Sejak saya kuliah lagi dan belajar keuangan internasional saya sadar semua dari kita punya hutang sekalipun kita tidak pernah berhutang kita dipaksa bayar hutang dan yang lebih buruk lagi kita hanya bayar bunganya bukan prinsipalnya all the time.","1987694563910406495","","","in","69","","1","5","11","https://x.com/undefined/status/1987694563910406495","18665244",,"3810"
"0","1988115793125798128","Tue Nov 11 05:25:17 +0000 2025",,"10","Menteri Keuangan Purbaya Yudhi Sadewa tengah mengkaji penarikan cukai dari popok hingga tisu basah. Rencana itu tertuang dalam Peraturan Menteri Keuangan (PMK) Nomor 70 Tahun 2025 tentang Rencana Strategis Kementerian Keuangan Tahun 2025-2029. Alasan kajian dilakukan untuk https://t.co/hlsCxNvY31","1988115793125798128","https://pbs.twimg.com/media/G5c0xURawAAQdNo.jpg","","in","10","","2","3","3","https://x.com/undefined/status/1988115793125798128","55507370",,"2879"
"3","1985976962071015807","Wed Nov 05 07:46:20 +0000 2025",,"44","Menteri Keuangan Purbaya Yudhi Sadewa menyatakan tidak terlalu khawatir meskipun nilai tukar rupiah saat ini telah menembus level Rp16.600 per dolar Amerika Serikat (AS). Purbaya meyakini bahwa ke depan rupiah akan berbalik menguat secara signifikan. Optimisme tersebut https://t.co/PrcOzC4W6v","1985976962071015807","https://pbs.twimg.com/amplify_video_thumb/1985976867439161344/img/WOs0gseWUV7X6xeS.jpg","","in","44","","0","8","10","https://x.com/undefined/status/1985976962071015807","57261519",,"5774"
"44","1985587819482697902","Tue Nov 04 06:00:01 +0000 2025",,"776","Menteri Keuangan Purbaya Yudhi Sadewa baru tahu jabatannya punya kekuasaan untuk menindak kementerian atau lembaga jika ada yang nakal. Termasuk Badan Pengelola Investasi (BPI) Daya Anagata Nusantara (Danantara). &gt;&gt; https://t.co/rF4UKmLDfI https://t.co/ZzrWS4PFp7","1985587819482697902","https://pbs.twimg.com/amplify_video_thumb/1985579468203999234/img/YKr3P8D4h7bp4GTp.jpg","","in","776","","9","41","171","https://x.com/undefined/status/1985587819482697902","69183155",,"66328"
"0","1984894496992333831","Sun Nov 02 08:05:00 +0000 2025",,"16","Awal Bulan= saatnya atur ulang keuangan! Biar gak boncos di akhir bulan yuk Sahabat LPS coba 4 langkah sederhana ini buat bikin anggaran bulanan yang realistis! 1. Membuat Anggaran Bulanan yang Realistis 2.Prioritaskan Kebutuhan Dibandingkan Keinginan 3.Sisihkan Dana","1984894496992333831","","","in","16","","0","1","3","https://x.com/undefined/status/1984894496992333831","274895088",,"293"
"1","1986265565636579598","Thu Nov 06 02:53:08 +0000 2025",,"42","Idealnya semua transaksi keuangan (bank payment gateway card dll) menggunakan stablecoin agar settlementnya realtime. Untuk menuju kesana kita perlu melakukan transformasi.","1986265565636579598","","","in","42","","0","4","1","https://x.com/undefined/status/1986265565636579598","14119874",,"1660"
"0","1985328749869707658","Mon Nov 03 12:50:34 +0000 2025",,"42","Menganalisis narasi ETF-Native Layer 1 dari @helios_layer1 dan mengapa ini relevan di tengah tren institusional Web3. Ketika banyaknya institusi melirik Web3 punya L1 khusus ETF itu cerdas. Mereka gak cuma jual janji tapi solusi spesifik buat masalah nyata di pasar keuangan. https://t.co/aAqpnB0gOZ","1985328749869707658","https://pbs.twimg.com/media/G41N-BuawAAvxI8.png","","in","42","","0","19","0","https://x.com/undefined/status/1985328749869707658","1736912953457496065",,"320"
"1","1985274814928760907","Mon Nov 03 09:16:15 +0000 2025",,"24","need joki skripsi manajamen keuangan #zonauang","1985274814928760907","","","in","24","","6","85","0","https://x.com/undefined/status/1985274814928760907","1304467026837004288",,"1366"
"0","1986662116296958006","Fri Nov 07 05:08:53 +0000 2025",,"18","Roy Suryo Membawa Sejumlah Barang Bukti Terkait UTS Gibran di Sidney 99 9 Persen Gibran Tidak Punya Sertifikat https://t.co/EGBJA7ZVT3 lewat @Keuangan News https://t.co/N0e9CgtYbT","1986662116296958006","https://pbs.twimg.com/media/G5IKqqCbcAAIxLG.jpg","","in","18","","2","0","4","https://x.com/undefined/status/1986662116296958006","1226436091617505281",,"584"
"9","1984985838296711535","Sun Nov 02 14:07:57 +0000 2025",,"42","INFO LOKER : 1. S1 Profesi Kedokteran (3) 2. D3 Keperawatan (10) 3. D3 Kebidanan (3) 4. D3 Farmasi (1) 5. D3 Radiologi (1) 6. D3 RMIK (1) 7. D3 ATLM (1) 8. D3 Keuangan/D3 Manajemen Pajak/D3 Akuntasi Minat Perpajakan (1) 9. SMK Akuntansi (1) 10. SMA/SMK sederajat (1)","1984985838296711535","","","in","42","","2","8","39","https://x.com/undefined/status/1984985838296711535","788477066",,"8349"
"1","1984914895713063228","Sun Nov 02 09:26:03 +0000 2025",,"21","Pajak merupakan tulang punggung keuangan negara yang digunakan untuk membiayai pembangunan dan pelayanan publik. Namun ternyata tidak semua negara di dunia mengenakan Pajak Penghasilan (PPh) pribadi kepada warganya. Beberapa negara berikut memberikan kebebasan penuh kepada https://t.co/UJrbcPaifa","1984914895713063228","https://pbs.twimg.com/media/G4vVkrVb0AAkkZM.jpg","","in","21","","0","4","5","https://x.com/undefined/status/1984914895713063228","57261519",,"3990"
"1","1985884784657404070","Wed Nov 05 01:40:03 +0000 2025",,"26","need joki skripsi bab 3 manajemen keuangan. yg dikerjakan sendiri NO AI pastiin juga sumbernya valid #zonauang #zonaba","1985884784657404070","","","in","26","","2","77","1","https://x.com/undefined/status/1985884784657404070","542156728",,"1299"
"3","1986753944354222206","Fri Nov 07 11:13:47 +0000 2025",,"5","Menteri Keuangan Purbaya Yudhi Sadewa berencana mengubah harga rupiah atau redenominasi dari Rp1.000 jadi Rp1. Aturan itu ditarget rampung pada 2027 mendatang. Hal itu tertuang dalam Peraturan Menteri Keuangan (PMK) Nomor 70 Tahun 2025 yang ditetapkan pada 10 Oktober 2025. https://t.co/Ll0oNZVdEU","1986753944354222206","https://pbs.twimg.com/media/G5JeJ_JbYAAETSI.jpg","","in","5","","0","3","0","https://x.com/undefined/status/1986753944354222206","132078023",,"1306"
"32","1987820422931616081","Mon Nov 10 09:51:35 +0000 2025",,"119","Bentar lagi udah 2026 setahun belakangan yg penuh dar der kayaknya banyak hal yg perlu dievaluasi sala satunya soal keuangan. Banyak analisis yg bilang buat nyiapin diri buat ngadepin krisis. Di ujung 2025 ini apa pelajaran penting soal keuangan? Udah pada nyapin dana","1987820422931616081","","","in","119","","0","3","21","https://x.com/undefined/status/1987820422931616081","1590845630037229569",,"10477"
"15","1986648418266255559","Fri Nov 07 04:14:27 +0000 2025",,"165","Direktorat Jenderal Pajak (DJP) Kementerian Keuangan menemukan ratusan eksportir sawit diduga melakukan kecurangan pajak dengan memanipulasi data ekspor. Barang bernilai tinggi dilaporkan seolah-olah sebagai Palm Oil Mill Effluent (POME) atau fatty matter agar terkena pajak lebih https://t.co/4z74HatY1S","1986648418266255559","https://pbs.twimg.com/media/G5H-KsXbIAMbXsV.jpg","","in","165","","11","21","92","https://x.com/undefined/status/1986648418266255559","759692754985242625",,"19844"
"0","1987017316727759246","Sat Nov 08 04:40:19 +0000 2025",,"21","Info joki skripsi manajemen keuangan #zonauang #skripsi","1987017316727759246","","","in","21","","4","91","0","https://x.com/undefined/status/1987017316727759246","1467385176321781761",,"1214"
